time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-12T17:31:33.409Z,-6.5577,148.7466,35,4.3,mb,,124,4.135,0.88,us,us7000gdld,2022-03-19T22:07:53.040Z,"96 km WSW of Kandrian, Papua New Guinea",earthquake,8.5,2,0.129,17,reviewed,us,us
2022-01-12T17:25:38.692Z,52.3164,-167.5569,10,2.7,ml,,254,1.028,0.43,us,us7000giqb,2022-03-19T22:07:53.040Z,"112 km SE of Nikolski, Alaska",earthquake,4,2,0.105,12,reviewed,us,us
2022-01-12T17:17:14.970Z,52.2847,-167.6385,10,2.8,ml,,255,1.012,0.52,us,us7000gipl,2022-03-19T22:07:53.040Z,"110 km SE of Nikolski, Alaska",earthquake,5.1,2,0.105,12,reviewed,us,us
2022-01-12T16:59:48.199Z,-28.225,-177.5907,36.74,4.7,mb,,72,1.073,1.13,us,us7000gdla,2022-03-19T22:07:53.040Z,"Kermadec Islands region",earthquake,5.6,6.4,0.16,12,reviewed,us,us
2022-01-12T16:55:00.971Z,52.2852,-167.804,10,2.7,ml,,233,0.94,0.35,us,us7000giq7,2022-03-19T22:07:53.040Z,"102 km SE of Nikolski, Alaska",earthquake,3.3,2,0.097,14,reviewed,us,us
2022-01-12T16:37:12.820Z,52.2809,-167.8863,10,2.6,ml,,255,0.91,0.48,us,us7000gipk,2022-03-19T22:07:53.040Z,"98 km SE of Nikolski, Alaska",earthquake,3.5,1.9,0.097,14,reviewed,us,us
2022-01-12T16:18:02.501Z,37.8337,101.5694,10,4.3,mb,,50,2.532,0.78,us,us7000gbdc,2022-03-19T22:07:53.040Z,"92 km SW of Jinchang, China",earthquake,5.7,1.9,0.082,42,reviewed,us,us
2022-01-12T15:46:06.623Z,30.5344,131.1016,35,4.8,mb,,77,1.12,1.3,us,us7000gbcc,2022-03-19T22:07:53.040Z,"24 km SSE of Nishinoomote, Japan",earthquake,6.1,1.9,0.067,69,reviewed,us,us
2022-01-12T15:31:44.375Z,54.8363,-164.1332,10,2.8,ml,,187,0.268,0.48,us,us7000gipj,2022-03-19T22:07:53.040Z,"46 km W of False Pass, Alaska",earthquake,3.6,2,0.094,15,reviewed,us,us
2022-01-12T15:22:37.619Z,-23.9522,179.9102,537.89,4.2,mb,,111,5.633,0.75,us,us7000gdl9,2022-03-19T22:07:53.040Z,"",earthquake,8,13.7,0.141,14,reviewed,us,us
2022-01-12T15:04:10.959Z,53.244,-169.9922,167.52,3,ml,,177,0.425,0.45,us,us7000giq0,2022-03-19T22:07:53.040Z,"83 km WNW of Nikolski, Alaska",earthquake,14.8,7.3,0.091,16,reviewed,us,us
2022-01-12T14:38:09.439Z,53.8117,-164.0316,27.22,3.1,ml,,189,0.738,0.65,us,us7000gipi,2022-03-19T22:07:53.040Z,"119 km ESE of Akutan, Alaska",earthquake,2.8,12.6,0.081,20,reviewed,us,us
2022-01-12T14:28:12.004Z,52.3613,-167.8805,16.88,4.6,mwr,,136,0.852,0.55,us,us7000gbc1,2022-03-19T22:07:53.040Z,"92 km SE of Nikolski, Alaska",earthquake,5.1,4.6,0.098,10,reviewed,us,us
2022-01-12T13:26:32.510Z,52.4432,-168.05,27.98,3.2,ml,,216,0.721,0.73,us,us7000giph,2022-03-19T22:07:53.040Z,"77 km SE of Nikolski, Alaska",earthquake,5.3,4.4,0.081,20,reviewed,us,us
2022-01-12T13:16:21.730Z,-6.6002,147.3665,80,5.6,mww,,21,4.526,0.42,us,us7000gbb7,2022-03-19T22:07:53.040Z,"43 km ENE of Lae, Papua New Guinea",earthquake,7.2,1.9,0.054,33,reviewed,us,us
2022-01-12T13:15:10.903Z,52.3229,-167.7032,10,4,mb,,179,0.956,0.74,us,us7000gbbq,2022-03-19T22:07:53.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.2,1.8,0.076,52,reviewed,us,us
2022-01-12T13:11:53.150Z,19.1623333333333,-155.4885,34.67,2.66,md,50,113,,0.11,hv,hv72868817,2022-01-12T21:53:17.360Z,"4 km SSW of P?hala, Hawaii",earthquake,0.39,0.53,0.164994147900232,22,reviewed,hv,hv
2022-01-12T13:01:55.973Z,37.7163,101.4294,10,5,mb,,37,2.528,0.44,us,us7000gbb0,2022-03-19T22:07:53.040Z,"108 km WSW of Wuwei, China",earthquake,7,1.9,0.048,142,reviewed,us,us
2022-01-12T12:49:27.696Z,-4.2297,142.8668,126.48,4.1,mb,,111,4.989,0.47,us,us7000gdl5,2022-03-19T22:07:52.040Z,"5 km ESE of Ambunti, Papua New Guinea",earthquake,13.2,8.7,0.165,10,reviewed,us,us
2022-01-12T12:42:16.768Z,60.1548,-153.2142,133.8,3.7,ml,,,,0.84,ak,ak022k1ueia,2022-03-19T22:07:52.040Z,"61 km E of Port Alsworth, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-01-12T12:23:42.621Z,59.9954,-153.0686,5,2.6,ml,,,,0.54,ak,ak022k1qdxo,2022-03-19T22:07:52.040Z,"62 km ENE of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-01-12T12:19:52.843Z,35.4592,140.4862,47.42,4.2,mb,,150,0.206,0.66,us,us7000gdlc,2022-03-19T22:07:52.040Z,"14 km SE of T?gane, Japan",earthquake,5.2,6.7,0.236,5,reviewed,us,us
2022-01-12T12:16:19.687Z,37.7788,101.3498,10,4.9,mb,,35,10.708,0.58,us,us7000gbau,2022-03-19T22:07:52.040Z,"109 km SW of Jinchang, China",earthquake,5.8,1.9,0.061,83,reviewed,us,us
2022-01-12T11:08:07.310Z,5.039,125.4193,75.61,4.4,mb,,115,2.023,0.63,us,us7000gdl3,2022-03-19T22:07:52.040Z,"40 km S of Sarangani, Philippines",earthquake,8.6,8.3,0.1,29,reviewed,us,us
2022-01-12T10:52:09.856Z,54.1047,-159.7451,19.96,3,ml,,250,0.733,0.6,us,us7000ginl,2022-03-19T22:07:52.040Z,"145 km SSE of Sand Point, Alaska",earthquake,8.1,14.1,0.091,16,reviewed,us,us
2022-01-12T10:49:35.347Z,-39.3264,174.519,193.29,5.7,mww,,34,0.853,0.76,us,us7000gba7,2022-03-19T22:07:52.040Z,"22 km ENE of Eltham, New Zealand",earthquake,6.1,4.3,0.065,23,reviewed,us,us
2022-01-12T10:49:14.820Z,19.2898,-67.1026,38,3.45,md,13,241,0.8223,0.55,pr,pr2022012004,2022-01-12T14:55:00.551Z,"87 km N of Isabela, Puerto Rico",earthquake,2.72,16.66,0.14,6,reviewed,pr,pr
2022-01-12T10:41:54.253Z,52.2601,-168.0447,29.85,3,ml,,250,0.867,0.65,us,us7000gink,2022-03-19T22:07:52.040Z,"93 km SE of Nikolski, Alaska",earthquake,7.7,23.7,0.094,15,reviewed,us,us
2022-01-12T10:39:32.762Z,-23.0784,-69.3922,78,4.1,mb,,77,0.148,0.5,us,us7000gba3,2022-03-19T22:07:52.040Z,"83 km SW of Calama, Chile",earthquake,4.7,4.5,0.213,6,reviewed,us,us
2022-01-12T10:20:43.155Z,37.6825,101.4046,10,5.1,mww,,33,9.979,0.55,us,us7000gba0,2022-03-19T22:07:52.040Z,"111 km WSW of Wuwei, China",earthquake,7.1,1.6,0.075,17,reviewed,us,us
2022-01-12T10:18:56.723Z,-21.3283,-69.8324,48.74,4.1,mb,,81,0.059,0.94,us,us7000gb9z,2022-03-19T22:07:52.040Z,"92 km NNE of Tocopilla, Chile",earthquake,4.9,7.1,0.145,13,reviewed,us,us
2022-01-12T10:04:26.410Z,17.9115,-66.8711,14,2.68,md,15,196,0.0641,0.12,pr,pr2022012003,2022-01-12T11:17:43.346Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.59,0.13,4,reviewed,pr,pr
2022-01-12T09:55:26.339Z,52.323,-167.6685,9.46,2.8,ml,,232,0.972,0.46,us,us7000gipg,2022-03-19T22:07:52.040Z,"105 km SE of Nikolski, Alaska",earthquake,3.4,10.4,0.101,13,reviewed,us,us
2022-01-12T09:41:27.146Z,-56.2958,-27.5103,100.35,4.5,mb,,104,5.512,0.52,us,us7000gdl8,2022-03-19T22:07:52.040Z,"South Sandwich Islands region",earthquake,12.5,9.2,0.14,15,reviewed,us,us
2022-01-12T09:17:06.428Z,52.4114,-167.9109,19.53,2.7,ml,,241,0.803,0.49,us,us7000gipf,2022-03-19T22:07:52.040Z,"87 km SE of Nikolski, Alaska",earthquake,6.1,16.5,0.097,14,reviewed,us,us
2022-01-12T09:07:46.193Z,56.9463,-158.0887,7.3,2.5,ml,,,,0.52,ak,ak022jzuny3,2022-03-19T22:07:52.040Z,"32 km E of Port Heiden, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-01-12T09:06:03.170Z,32.9341667,-115.535,11.04,2.54,ml,45,47,0.03913,0.29,ci,ci39909663,2022-03-19T22:07:52.040Z,"5km S of Brawley, CA",earthquake,0.26,0.51,0.219,19,reviewed,ci,ci
2022-01-12T08:46:38.220Z,17.9181,-66.863,10,3.38,md,25,192,0.0593,0.14,pr,pr2022012002,2022-03-19T22:07:52.040Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.58,0.17,21,reviewed,pr,pr
2022-01-12T08:24:27.341Z,52.3778,-167.7005,10,2.7,ml,,250,0.921,0.37,us,us7000gipb,2022-03-19T22:07:52.040Z,"100 km SE of Nikolski, Alaska",earthquake,3.3,1.9,0.101,13,reviewed,us,us
2022-01-12T08:00:54.905Z,52.4146,-167.3882,10,2.5,ml,,266,1.047,0.39,us,us7000gini,2022-03-19T22:07:51.040Z,"115 km ESE of Nikolski, Alaska",earthquake,2.4,2,0.109,11,reviewed,us,us
2022-01-12T07:20:43.950Z,17.9198,-66.858,14,2.64,md,21,191,0.0592,0.21,pr,pr2022012001,2022-01-12T23:48:16.899Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.5,0.56,0.07,12,reviewed,pr,pr
2022-01-12T06:48:03.902Z,52.1217,-167.6358,10,2.6,ml,,269,1.131,0.32,us,us7000gip9,2022-03-19T22:07:51.040Z,"123 km SE of Nikolski, Alaska",earthquake,5.7,2,0.115,10,reviewed,us,us
2022-01-12T06:35:28.686Z,-58.6954,-25.3789,10,4.8,mb,,45,7.57,0.76,us,us7000gb91,2022-03-19T22:07:51.040Z,"South Sandwich Islands region",earthquake,9.6,1.8,0.081,47,reviewed,us,us
2022-01-12T06:17:33.221Z,23.1568,94.6845,98.81,4.6,mb,,98,1.124,0.66,us,us7000gb8w,2022-03-19T22:07:51.040Z,"60 km SSE of Mawlaik, Myanmar",earthquake,6.1,7,0.141,15,reviewed,us,us
2022-01-12T06:17:20.333Z,52.4053,-167.774,10,2.8,ml,,249,0.869,0.53,us,us7000gip6,2022-03-19T22:07:51.040Z,"94 km SE of Nikolski, Alaska",earthquake,4.4,2,0.101,13,reviewed,us,us
2022-01-12T06:14:23.730Z,55.2592,-164.9001,179.29,2.7,ml,,192,0.734,0.33,us,us7000gip5,2022-03-19T22:07:51.040Z,"105 km WNW of False Pass, Alaska",earthquake,19.5,24.9,0.162,5,reviewed,us,us
2022-01-12T06:02:41.311Z,55.2346,-156.7552,0.9,2.9,ml,,,,0.56,ak,ak022jy1a6b,2022-03-19T22:07:51.040Z,"156 km SE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2022-01-12T05:49:42.553Z,52.3153,-167.7888,25.36,2.6,ml,,260,0.924,0.43,us,us7000gip3,2022-03-19T22:07:51.040Z,"100 km SE of Nikolski, Alaska",earthquake,4.1,12.3,0.109,11,reviewed,us,us
2022-01-12T05:44:14.763Z,52.197,-168.2369,14.1,3.2,ml,,180,0.863,0.68,us,us7000gdkx,2022-03-19T22:07:51.040Z,"92 km SSE of Nikolski, Alaska",earthquake,5.1,6.2,0.088,17,reviewed,us,us
2022-01-12T05:30:58.674Z,-59.1344,-25.7707,35,4.6,mb,,76,15.623,0.83,us,us7000gdkw,2022-03-19T22:07:51.040Z,"South Sandwich Islands region",earthquake,8.6,1.9,0.105,27,reviewed,us,us
2022-01-12T05:30:29.182Z,-37.9716,-74.0775,10,4.3,mwr,,137,1.972,0.71,us,us7000gb8l,2022-03-19T22:07:51.040Z,"54 km SW of Lebu, Chile",earthquake,4.3,1.9,0.058,29,reviewed,us,us
2022-01-12T05:29:04.870Z,52.1166,-167.7785,10,4,mb,,213,1.08,1.3,us,us7000gb8m,2022-03-19T22:07:51.040Z,"117 km SE of Nikolski, Alaska",earthquake,5.3,1.9,0.096,29,reviewed,us,us
2022-01-12T05:26:44.602Z,36.474,70.5248,79.01,4.9,mb,,42,0.651,0.87,us,us7000gb8k,2022-03-19T22:07:51.040Z,"51 km SSW of Jurm, Afghanistan",earthquake,6.1,5,0.049,128,reviewed,us,us
2022-01-12T05:12:56.267Z,-4.8057,134.0684,10,4.3,mb,,66,2.609,1.05,us,us7000gdku,2022-03-19T22:07:51.040Z,"171 km ENE of Tual, Indonesia",earthquake,6.4,1.9,0.16,11,reviewed,us,us
2022-01-12T04:54:26.489Z,-4.9044,132.8011,10,4.5,mb,,118,2.047,0.73,us,us7000gdks,2022-03-19T22:07:51.040Z,"80 km N of Tual, Indonesia",earthquake,10.3,1.9,0.241,5,reviewed,us,us
2022-01-12T04:51:46.650Z,17.9495,-67.032,6,3.04,md,20,228,0.0234,0.07,pr,pr2022012000,2022-01-12T05:29:02.931Z,"3 km SSE of La Parguera, Puerto Rico",earthquake,0.45,0.21,0.2,14,reviewed,pr,pr
2022-01-12T04:50:45.870Z,52.3535,-174.0954,145.97,3.5,ml,,160,0.028,0.39,us,us7000ginh,2022-03-19T22:07:51.040Z,"18 km NNE of Atka, Alaska",earthquake,8.9,8.1,0.094,15,reviewed,us,us
2022-01-12T04:25:48.376Z,52.3079,-168.0464,10,4.2,mb,,137,0.827,0.95,us,us7000gb8b,2022-03-19T22:07:50.040Z,"89 km SE of Nikolski, Alaska",earthquake,4.7,1.9,0.065,69,reviewed,us,us
2022-01-12T03:52:09.527Z,52.4294,-167.401,10,3.6,mb,,193,1.03,0.41,us,us7000gdkq,2022-03-19T22:07:50.040Z,"113 km ESE of Nikolski, Alaska",earthquake,4.4,1.9,0.497,1,reviewed,us,us
2022-01-12T03:34:09.926Z,-21.5657,-179.148,619.41,4.3,mb,,208,4.626,0.8,us,us7000gdkp,2022-03-19T22:07:50.040Z,"Fiji region",earthquake,12.8,14.2,0.125,18,reviewed,us,us
2022-01-12T03:17:56.691Z,52.366,-167.7047,10,2.7,ml,,286,1.039,0.33,us,us7000ging,2022-03-19T22:07:50.040Z,"100 km SE of Nikolski, Alaska",earthquake,6.2,2,0.128,8,reviewed,us,us
2022-01-12T03:17:41.405Z,0.463,96.8611,10,4.6,mb,,158,1.099,0.71,us,us7000gdky,2022-03-19T22:07:50.040Z,"226 km SSW of Singkil, Indonesia",earthquake,7.5,1.9,0.129,18,reviewed,us,us
2022-01-12T03:06:13.405Z,-3.326,129.1327,10,4.9,mb,,67,3.137,0.87,us,us7000gb7c,2022-03-19T22:07:50.040Z,"23 km E of Amahai, Indonesia",earthquake,5.1,1.8,0.119,24,reviewed,us,us
2022-01-12T03:04:27.246Z,-32.8546,-179.1915,52.51,5.1,mb,,47,3.743,0.92,us,us7000gb7e,2022-03-19T22:07:50.040Z,"south of the Kermadec Islands",earthquake,9.2,4.1,0.085,48,reviewed,us,us
2022-01-12T02:51:44.086Z,52.3101,-167.6435,10,3.7,mb,,201,1.101,0.31,us,us7000gb78,2022-03-19T22:07:50.040Z,"108 km SE of Nikolski, Alaska",earthquake,5.3,2,0.168,9,reviewed,us,us
2022-01-12T02:48:02.204Z,52.3617,-167.4509,10,3.1,ml,,237,1.084,0.81,us,us7000gdl1,2022-03-19T22:07:50.040Z,"115 km SE of Nikolski, Alaska",earthquake,4,2,0.101,13,reviewed,us,us
2022-01-12T02:43:01.549Z,54.5525,-163.2826,19.94,2.5,ml,,188,0.314,0.37,us,us7000ginf,2022-03-19T22:07:50.040Z,"34 km SSE of False Pass, Alaska",earthquake,4.3,5.5,0.088,17,reviewed,us,us
2022-01-12T02:40:26.067Z,31.4848,-115.6533,10,3,ml,,107,0.145,1.31,us,us7000gb71,2022-03-19T22:07:50.040Z,"59 km ENE of San Vicente, Mexico",earthquake,1.3,2,0.056,42,reviewed,us,us
2022-01-12T02:31:59.092Z,52.366,-167.3522,5.56,4.7,mb,,135,1.1,0.95,us,us7000gb6y,2022-03-19T22:07:50.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,4.2,4.4,0.056,95,reviewed,us,us
2022-01-12T02:31:10.629Z,52.2931,-167.2386,10,3.7,mb,,222,1.191,1.06,us,us7000gb73,2022-03-19T22:07:50.040Z,"131 km SE of Nikolski, Alaska",earthquake,5.1,2,0.11,21,reviewed,us,us
2022-01-12T02:26:52.892Z,59.7822,-153.0255,96.7,2.5,ml,,,,0.63,ak,ak022jvspqm,2022-03-19T22:07:50.040Z,"60 km E of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-01-12T02:24:41.598Z,51.5567,-176.0809,36.22,2.7,ml,,220,0.366,0.25,us,us7000gind,2022-03-19T22:07:50.040Z,"52 km SE of Adak, Alaska",earthquake,4.2,8.1,0.128,8,reviewed,us,us
2022-01-12T02:22:31.511Z,51.7037,-176.4146,69.1,2.8,ml,,196,0.157,0.14,us,us7000ginc,2022-03-19T22:07:50.040Z,"24 km SE of Adak, Alaska",earthquake,5.6,9.5,0.148,6,reviewed,us,us
2022-01-12T02:21:26.597Z,52.1355,-167.9729,10,2.8,ml,,263,1.25,0.64,us,us7000ginx,2022-03-19T22:07:50.040Z,"107 km SSE of Nikolski, Alaska",earthquake,5.5,2,0.115,10,reviewed,us,us
2022-01-12T02:12:08.390Z,33.3611667,-116.3635,2.96,2.65,ml,114,14,0.03448,0.2,ci,ci39909511,2022-03-19T22:07:50.040Z,"12km N of Borrego Springs, CA",earthquake,0.11,0.24,0.17,30,reviewed,ci,ci
2022-01-12T01:57:22.073Z,52.3152,-167.6497,10,3.8,mb,,179,0.986,0.71,us,us7000gdkt,2022-03-19T22:07:49.040Z,"107 km SE of Nikolski, Alaska",earthquake,5,1.8,0.12,18,reviewed,us,us
2022-01-12T01:48:03.831Z,52.0751,178.0555,133.57,5.2,mww,,35,0.303,0.59,us,us7000gb6l,2022-06-15T01:58:07.712Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.4,3.1,0.061,26,reviewed,us,us
2022-01-12T01:41:31.146Z,-5.6037,133.6959,10,4.3,mb,,169,3.032,0.74,us,us7000gdkm,2022-03-19T22:07:49.040Z,"104 km E of Tual, Indonesia",earthquake,7.6,2,0.266,4,reviewed,us,us
2022-01-12T01:32:54.330Z,40.3076667,-124.6053333,20.78,2.58,md,30,237,0.2019,0.19,nc,nc73677341,2022-03-19T22:07:49.040Z,"27km W of Petrolia, CA",earthquake,0.57,0.42,0.302,31,reviewed,nc,nc
2022-01-12T01:26:00.677Z,52.2986,-167.9693,10,2.7,ml,,255,1.087,0.47,us,us7000ginu,2022-03-19T22:07:49.040Z,"93 km SE of Nikolski, Alaska",earthquake,4.3,2,0.128,8,reviewed,us,us
2022-01-12T01:05:05.457Z,52.4087,-167.6945,12.46,2.5,ml,,249,0.998,0.63,us,us7000ginr,2022-03-19T22:07:49.040Z,"98 km SE of Nikolski, Alaska",earthquake,7.1,9.6,0.128,8,reviewed,us,us
2022-01-12T00:45:07.483Z,59.4154,-151.9368,58.6,3,ml,,,,0.75,ak,ak022juptok,2022-03-19T22:07:49.040Z,"6 km N of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-01-12T00:43:22.703Z,24.469,122.2849,66.48,4.4,mb,,67,0.662,0.98,us,us7000gdkr,2022-03-19T22:07:49.040Z,"62 km ESE of Yilan, Taiwan",earthquake,3.3,5.4,0.092,34,reviewed,us,us
2022-01-12T00:37:03.855Z,54.016,160.388,10,4.2,mb,,152,1.437,0.69,us,us7000gdkl,2022-03-19T22:07:49.040Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,7,1.9,0.128,17,reviewed,us,us
2022-01-11T23:53:00.840Z,18.3068,-65.109,104,3.62,md,21,333,0.1735,0.03,pr,pr2022011007,2022-03-19T22:07:49.040Z,"19 km WSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.7,0.56,0.14,18,reviewed,pr,pr
2022-01-11T23:49:33.450Z,11.9678,-87.1331,41.03,4.3,mb,,166,0.702,1.11,us,us7000gd9r,2022-03-19T22:07:49.040Z,"57 km S of Corinto, Nicaragua",earthquake,6.7,9.8,0.09,35,reviewed,us,us
2022-01-11T23:25:04.280Z,52.1267,-167.8846,10,2.9,ml,,269,1.262,0.9,us,us7000gin0,2022-03-19T22:07:49.040Z,"112 km SE of Nikolski, Alaska",earthquake,5.9,2,0.109,11,reviewed,us,us
2022-01-11T23:24:06.680Z,52.3398,-167.7923,10.02,2.7,ml,,252,1.055,0.41,us,us7000gimz,2022-03-19T22:07:49.040Z,"98 km SE of Nikolski, Alaska",earthquake,2.7,9.5,0.115,10,reviewed,us,us
2022-01-11T23:22:26.767Z,52.4082,-167.6294,10,3.2,ml,,249,1.008,0.65,us,us7000gilf,2022-03-19T22:07:49.040Z,"102 km SE of Nikolski, Alaska",earthquake,3.2,1.9,0.097,14,reviewed,us,us
2022-01-11T23:08:37.348Z,52.2293,-168.0381,10,3.2,ml,,266,1.155,0.57,us,us7000gile,2022-03-19T22:07:49.040Z,"96 km SE of Nikolski, Alaska",earthquake,3.6,2,0.105,12,reviewed,us,us
2022-01-11T23:01:08.258Z,52.3311,-167.8352,10,2.8,ml,,253,1.061,0.44,us,us7000gimy,2022-03-19T22:07:49.040Z,"96 km SE of Nikolski, Alaska",earthquake,3.1,1.9,0.115,10,reviewed,us,us
2022-01-11T22:58:53.224Z,-9.4426,109.7888,10,4.2,mb,,180,1.684,0.74,us,us7000gd9q,2022-03-19T22:07:49.040Z,"173 km SSW of Bambanglipuro, Indonesia",earthquake,7.1,1.8,0.235,5,reviewed,us,us
2022-01-11T22:43:15.821Z,19.2906,-69.8457,10,4,ml,,130,0.825,1.05,us,us7000gb4e,2022-03-19T22:07:49.040Z,"5 km SE of El Factor, Dominican Republic",earthquake,2.5,2,0.051,51,reviewed,us,us
2022-01-11T22:30:27.768Z,52.1758,-167.8278,10,2.7,ml,,316,1.216,0.7,us,us7000gimw,2022-03-19T22:07:48.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.5,2,0.128,8,reviewed,us,us
2022-01-11T22:15:41.652Z,52.2998,-167.8882,10,4.6,mb,,84,1.089,1.19,us,us7000gb42,2022-03-19T22:07:48.040Z,"96 km SE of Nikolski, Alaska",earthquake,5.6,1.7,0.042,173,reviewed,us,us
2022-01-11T22:14:05.885Z,52.3966,-167.6343,10,4,mb,,177,1.018,0.95,us,us7000gd9p,2022-03-19T22:07:48.040Z,"102 km SE of Nikolski, Alaska",earthquake,5.1,1.9,0.078,44,reviewed,us,us
2022-01-11T22:02:35.722Z,-8.0082,122.3146,10,4.6,mb,,116,0.628,0.6,us,us7000gb3v,2022-03-19T22:07:48.040Z,"68 km N of Maumere, Indonesia",earthquake,4.1,1.9,0.152,15,reviewed,us,us
2022-01-11T21:54:27.399Z,52.302,-167.5526,10,3.4,mb,,307,1.122,0.72,us,us7000gild,2022-03-19T22:07:48.040Z,"113 km SE of Nikolski, Alaska",earthquake,4.1,2,0.174,8,reviewed,us,us
2022-01-11T21:45:31.616Z,52.2439,-168.0703,6.44,4.1,mb,,190,1.141,0.67,us,us7000gd9n,2022-03-19T22:07:48.040Z,"94 km SE of Nikolski, Alaska",earthquake,9.4,7.2,0.085,38,reviewed,us,us
2022-01-11T21:41:28.845Z,52.1586,-167.8565,12.1,3.8,mb,,178,1.231,0.67,us,us7000gda0,2022-03-19T22:07:48.040Z,"110 km SE of Nikolski, Alaska",earthquake,6.7,6.5,0.136,14,reviewed,us,us
2022-01-11T21:41:11.453Z,24.8507,-109.1013,10,4.3,mb,,182,0.748,0.81,us,us7000gb3k,2022-03-19T22:07:48.040Z,"79 km SSW of El Huitusi, Mexico",earthquake,6.1,1.9,0.072,55,reviewed,us,us
2022-01-11T21:33:43.513Z,52.2621,-167.8082,10,3,ml,,220,1.131,0.54,us,us7000gims,2022-03-19T22:07:48.040Z,"103 km SE of Nikolski, Alaska",earthquake,4.2,2,0.105,12,reviewed,us,us
2022-01-11T21:30:05.170Z,17.9226,-66.8025,7,2.53,md,13,216,0.0929,0.22,pr,pr2022011005,2022-01-12T00:19:23.059Z,"8 km SSE of Indios, Puerto Rico",earthquake,0.75,0.36,0.32,9,reviewed,pr,pr
2022-01-11T21:26:23.326Z,52.2551,-167.8154,10,2.8,ml,,314,1.138,0.93,us,us7000gimr,2022-03-19T22:07:48.040Z,"103 km SE of Nikolski, Alaska",earthquake,5.2,2,0.115,10,reviewed,us,us
2022-01-11T21:21:56.484Z,25.4644,62.4473,10,4.7,mb,,122,5.678,0.61,us,us7000gb39,2022-03-19T22:07:48.040Z,"39 km NNE of Gwadar, Pakistan",earthquake,9.4,1.7,0.069,64,reviewed,us,us
2022-01-11T21:06:57.887Z,37.7753,101.243,10,4.4,mb,,82,2.676,1.04,us,us7000gb36,2022-03-19T22:07:48.040Z,"115 km SW of Jinchang, China",earthquake,5.8,1.9,0.114,22,reviewed,us,us
2022-01-11T20:55:48.827Z,52.2659,-167.8944,10,2.9,ml,,256,0.918,0.52,us,us7000gimn,2022-03-19T22:07:48.040Z,"99 km SE of Nikolski, Alaska",earthquake,3.8,1.7,0.115,10,reviewed,us,us
2022-01-11T20:44:46.870Z,31.8653333,-115.7423333,-0.45,2.58,ml,20,133,0.4738,0.37,ci,ci39909199,2022-03-19T22:07:48.040Z,"67km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.77,1.95,0.244,11,reviewed,ci,ci
2022-01-11T20:39:08.818Z,2.3287,109.7694,13.05,4.2,mb,,105,2.445,1.08,us,us7000gda4,2022-03-19T22:07:48.040Z,"106 km NW of Kuching, Malaysia",earthquake,7.6,5.9,0.374,2,reviewed,us,us
2022-01-11T20:33:49.575Z,18.6641,145.1597,318.52,4,mb,,128,18.833,0.78,us,us7000gd9s,2022-03-19T22:07:48.040Z,"Pagan region, Northern Mariana Islands",earthquake,18.2,9.9,0.164,10,reviewed,us,us
2022-01-11T20:17:08.172Z,27.0155,141.562,57.29,4.7,mb,,36,0.56,1,us,us7000gb2y,2022-03-19T22:07:48.040Z,"Bonin Islands, Japan region",earthquake,8.1,5.5,0.049,133,reviewed,us,us
2022-01-11T20:10:02.270Z,19.1066,-66.98,6,3.21,md,16,223,0.6524,0.49,pr,pr2022011004,2022-01-11T20:29:20.933Z,"67 km N of Isabela, Puerto Rico",earthquake,2.89,3.84,0.09,11,reviewed,pr,pr
2022-01-11T20:07:13.076Z,52.3525,-167.6696,10,3,ml,,295,1.056,0.59,us,us7000gilc,2022-03-19T22:07:47.040Z,"103 km SE of Nikolski, Alaska",earthquake,4.5,2,0.109,11,reviewed,us,us
2022-01-11T19:50:53.759Z,52.2752,-167.6583,10,3,ml,,221,1.009,0.48,us,us7000gimj,2022-03-19T22:07:47.040Z,"109 km SE of Nikolski, Alaska",earthquake,3.2,2,0.097,14,reviewed,us,us
2022-01-11T19:44:57.803Z,52.3633,-167.6116,10,2.8,ml,,307,1.054,0.72,us,us7000gimi,2022-03-19T22:07:47.040Z,"106 km SE of Nikolski, Alaska",earthquake,7.3,2,0.128,8,reviewed,us,us
